AT2G44290	locus:2050482	AT2G44290	""	1316	Chr2	18305080	18306395	A. thaliana	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)	""	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	LTPG13
AT2G44880	locus:2054966	AHG11	ABA hypersensitive germination 11	3198	Chr2	18505101	18508298	A. thaliana	Pentatricopeptide repeat (PPR-like) superfamily protein;(source:Araport11)	""	Pentatricopeptide repeat (PPR-like) superfamily protein	AHG11
AT2G45510	locus:2043634	CYP704A2	cytochrome P450, family 704, subfamily A, polypeptide 2	2150	Chr2	18753023	18755172	A. thaliana	cytochrome P450, family 704, subfamily A, polypeptide 2;(source:Araport11)	member of CYP704A	cytochrome P450, family 704, subfamily A, polypeptide 2	CYP704A2
AT2G45960	locus:2050649	PIP1B	plasma membrane intrinsic protein 1B	1902	Chr2	18910081	18911982	A. thaliana	plasma membrane intrinsic protein 1B;(source:Araport11)	a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.	plasma membrane intrinsic protein 1B	ATHH2, PIP1;2, PIP1B, TMP-A
AT2G46610	locus:2039975	RS31a	arginine/serine-rich splicing factor 31a	2197	Chr2	19136566	19138762	A. thaliana	RNA-binding (RRM/RBD/RNP motifs) family protein;(source:Araport11)	Barta et al (2010) have proposed a nomenclature for Serine/Arginine-Rich Protein Splicing Factors (SR proteins): Plant Cell. 2010, 22:2926.	RNA-binding (RRM/RBD/RNP motifs) family protein	At-RS31a, RS31a
AT2G46740	locus:2044330	GulLO5	L -gulono-1,4-lactone ( L -GulL) oxidase 5	2452	Chr2	19205157	19207608	A. thaliana	D-arabinono-1,4-lactone oxidase family protein;(source:Araport11)	Encodes a homolog of rat L-gulono-1,4-lactone (L-GulL) oxidase that is involved in the biosynthesis of L-ascorbic acid.	D-arabinono-1,4-lactone oxidase family protein	AtGulLO5, GulLO5
AT2G47240	locus:2065195	LACS1	LONG-CHAIN ACYL-COA SYNTHASE 1	5411	Chr2	19392497	19397907	A. thaliana	AMP-dependent synthetase and ligase family protein;(source:Araport11)	Encodes an acyl-CoA synthetase that acts on long-chain and very-long-chain fatty acids, involved in cuticular wax and cutin biosynthesis The mRNA is cell-to-cell mobile.	AMP-dependent synthetase and ligase family protein	CER8, LACS1
AT2G47540	locus:2062024	AT2G47540	""	855	Chr2	19505827	19506681	A. thaliana	Pollen Ole e 1 allergen and extensin family protein;(source:Araport11)	""	Pollen Ole e 1 allergen and extensin family protein	""
AT2G47640	locus:2043323	AT2G47640	""	1731	Chr2	19537090	19538820	A. thaliana	Small nuclear ribonucleoprotein family protein;(source:Araport11)	""	Small nuclear ribonucleoprotein family protein	""
AT2G47760	locus:2043343	ALG3	asparagine-linked glycosylation 3	3644	Chr2	19564795	19568438	A. thaliana	asparagine-linked glycosylation 3;(source:Araport11)	Encodes an &#945;-1,3-mannosyltransferase. Plants with mutations in the ALG3 protein have abnormal gylcoslation profiles. They also exhibit abnormal responses to MAMPs possibly because the glycan properties of FL22 are affected.	asparagine-linked glycosylation 3	ALG3, AtALG3
AT3G01420	locus:2096697	DOX1	""	3456	Chr3	159450	162905	A. thaliana	Peroxidase superfamily protein;(source:Araport11)	Encodes an alpha-dioxygenase involved in protection against oxidative stress and cell death. Induced in response to Salicylic acid and oxidative stress.  Independent of NPR1 in  induction by salicylic acid. The mRNA is cell-to-cell mobile.	Peroxidase superfamily protein	ALPHA-DOX1, DIOX1, DOX1, PADOX-1
AT3G02100	locus:2078608	AT3G02100	""	1645	Chr3	368840	370484	A. thaliana	UDP-Glycosyltransferase superfamily protein;(source:Araport11)	""	UDP-Glycosyltransferase superfamily protein	""
AT3G02680	locus:2076934	NBS1	nijmegen breakage syndrome 1	3255	Chr3	576308	579562	A. thaliana	nijmegen breakage syndrome 1;(source:Araport11)	DNA repair and meiotic recombination protein, component of MRE11 complex with RAD50 and MRE11	nijmegen breakage syndrome 1	ATNBS1, NBS1
AT3G02750	locus:2075487	AT3G02750	""	3356	Chr3	593207	596562	A. thaliana	Protein phosphatase 2C family protein;(source:Araport11)	""	Protein phosphatase 2C family protein	""
AT3G03000	locus:2075427	AT3G03000	""	941	Chr3	677240	678180	A. thaliana	EF hand calcium-binding protein family;(source:Araport11)	Calmodulin like protein localized in the plant vacuolar compartment  with a function of binding and modifying the activity of a tonoplast transporter (AtNHX1) from within the vacuole in a Ca+2- and pH-dependent manner	EF hand calcium-binding protein family	""
AT3G03890	locus:2079394	AT3G03890	""	3246	Chr3	999350	1002595	A. thaliana	FMN binding protein;(source:Araport11)	Dimeric &#946;-barrel protein that is structurally related to the putative non-canonical heme oxygenase (HO) and is located in chloroplasts. May function additionally in the tetrapyrrole biosynthetic pathway.	FMN binding	HOZ
AT3G04400	locus:2100915	emb2171	embryo defective 2171	1474	Chr3	1167250	1168723	A. thaliana	Ribosomal protein L14p/L23e family protein;(source:Araport11)	Involved in non-host resistance.	Ribosomal protein L14p/L23e family protein	emb2171, RPL23
AT3G04650	locus:2084903	AT3G04650	""	2831	Chr3	1261857	1264687	A. thaliana	FAD/NAD(P)-binding oxidoreductase family protein;(source:Araport11)	""	FAD/NAD(P)-binding oxidoreductase family protein	""
AT3G05010	locus:2114835	Cand2	candidate G-protein Coupled Receptor 2	2305	Chr3	1389371	1391675	A. thaliana	Protein of unknown function, transmembrane-40;(source:Araport11)	Encodes a candidate G-protein Coupled Receptor that is involved in the regulation of root growth by bacterial N-acyl-homoserine lactones (AHLs) and plays a role in mediating interactions between plants and microbes.	Protein of unknown function, transmembrane-40	Cand2, PMTR1
AT3G05390	locus:2079812	AT3G05390	""	2237	Chr3	1546443	1548679	A. thaliana	S-adenosyl-L-methionine-dependent methyltransferase;(source:Araport11)	""	""	""
AT3G06100	locus:2082385	NIP7;1	NOD26-like intrinsic protein 7;1	2029	Chr3	1841168	1843196	A. thaliana	NOD26-like intrinsic protein 7;(source:Araport11)	Encodes NIP7;1, an anther-specific boric acid transporter of the aquaporin superfamily regulated by an unusual tyrosine in helix 2 of the transport pore.	NOD26-like intrinsic protein 7;1	NIP7;1, NLM6, NLM8
AT3G06880	locus:2077607	AT3G06880	""	6004	Chr3	2169768	2175771	A. thaliana	Transducin/WD40 repeat-like superfamily protein;(source:Araport11)	""	Transducin/WD40 repeat-like superfamily protein	""
AT3G07080	locus:2098575	AT3G07080	""	2123	Chr3	2241002	2243124	A. thaliana	EamA-like transporter family;(source:Araport11)	""	EamA-like transporter family	""
AT3G07450	locus:2079686	AT3G07450	""	496	Chr3	2383442	2383937	A. thaliana	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)	""	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	""
AT3G08900	locus:2097653	RGP3	reversibly glycosylated polypeptide 3	1864	Chr3	2708086	2709949	A. thaliana	reversibly glycosylated polypeptide 3;(source:Araport11)	RGP3 is a UDP-arabinose mutase that catalyzes the interconversion between the pyranose and furanose forms of UDP-L-arabinose. It is a reversibly autoglycosylated protein. Fluorescently-tagged RGP3 is found in the cytosol and associated with Golgi-like particles when expressed in tobacco leaves. An RGP3-YFP fusion protein under the control a native promoter can be found in the endosperm of Arabidopsis embryos during the linear and bent cotyledon stages of development.	reversibly glycosylated polypeptide 3	RGP, RGP3
AT3G09410	locus:2083569	AT3G09410	""	3418	Chr3	2897638	2901055	A. thaliana	Pectinacetylesterase family protein;(source:Araport11)	""	Pectinacetylesterase family protein	AtPAE5
AT3G09450	locus:2074889	AT3G09450	""	2728	Chr3	2907479	2910206	A. thaliana	fusaric acid resistance family protein;(source:Araport11)	""	""	""
AT3G09520	locus:2074989	EXO70H4	exocyst subunit exo70 family protein H4	2372	Chr3	2923518	2925889	A. thaliana	exocyst subunit exo70 family protein H4;(source:Araport11)	A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree.	exocyst subunit exo70 family protein H4	ATEXO70H4, EXO70H4
AT3G10350	locus:2076329	AT3G10350	""	3062	Chr3	3208233	3211294	A. thaliana	P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)	One of 3 GET paralogs in Arabidopsis. GET3b is a chloroplast localized protein with no obvious role in Tail Anchored (TA) protein insertion.	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AtGET3b, GET3b
AT3G11920	locus:2081516	AT3G11920	""	2577	Chr3	3772311	3774887	A. thaliana	glutaredoxin-like protein;(source:Araport11)	""	glutaredoxin-related	""
AT3G12110	locus:2099302	ACT11	actin-11	2310	Chr3	3857780	3860089	A. thaliana	actin-11;(source:Araport11)	Encodes an actin that is expressed predominantly during reproductive development.	actin-11	ACT11
AT3G12150	locus:2082204	AT3G12150	""	2730	Chr3	3876339	3879068	A. thaliana	alpha/beta hydrolase family protein;(source:Araport11)	""	""	""
AT3G12500	locus:2092502	HCHIB	basic chitinase	1849	Chr3	3962136	3963984	A. thaliana	basic chitinase;(source:Araport11)	encodes a basic chitinase involved in ethylene/jasmonic acid mediated signalling pathway during systemic acquired resistance based on expression analyses.	basic chitinase	ATHCHIB, B-CHI, CHI-B, HCHIB, PR-3, PR3
AT3G13230	locus:2088120	AT3G13230	""	1433	Chr3	4269943	4271375	A. thaliana	RNA-binding KH domain-containing protein;(source:Araport11)	""	RNA-binding KH domain-containing protein	""
AT3G13330	locus:2088140	PA200	proteasome activating protein 200	10729	Chr3	4319490	4330218	A. thaliana	proteasome activating protein 200;(source:Araport11)	Encodes a protein that interacts with the 26S proteasome.  Mutants are phenotypically indistinguishable from wild type plants under a variety of growth conditions.  Protein levels increase upon exposure of seedlings to MG132, a specific, potent, reversible, and cell-permeable proteasome inhibitor.	proteasome activating protein 200	PA200
AT3G13560	locus:2092855	AT3G13560	""	3009	Chr3	4425191	4428199	A. thaliana	O-Glycosyl hydrolases family 17 protein;(source:Araport11)	""	O-Glycosyl hydrolases family 17 protein	""
AT3G14180	locus:2087472	ASIL2	Arabidopsis 6B-interacting  protein 1-like 2	2375	Chr3	4706802	4709176	A. thaliana	sequence-specific DNA binding transcription factor;(source:Araport11)	""	sequence-specific DNA binding transcription factors	ASIL2
AT3G14890	locus:2086355	AT3G14890	""	4590	Chr3	5008676	5013265	A. thaliana	phosphoesterase;(source:Araport11)	Encodes a base excision repair protein that, together with APE2, it plays overlapping roles in the maintenance of epigenome and genome stability in plants.	phosphoesterase	ZDP
AT3G15605	locus:2092545	AT3G15605	""	3649	Chr3	5287323	5290971	A. thaliana	nucleic acid binding protein;(source:Araport11)	""	nucleic acid binding	""
AT3G16150	locus:2093387	ASPGB1	asparaginase B1	1626	Chr3	5471735	5473360	A. thaliana	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein;(source:Araport11)	Encodes an asparaginase that catalyzes the degradation of L-asparagine to L-aspartic acid and ammonia. The mRNA is cell-to-cell mobile.	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein	ASPGB1
AT3G16260	locus:2094912	TRZ4	tRNAse Z4	3902	Chr3	5509344	5513245	A. thaliana	tRNAse Z4;(source:Araport11)	Encodes a tRNase Z. The mRNA is cell-to-cell mobile.	tRNAse Z4	TRZ4
AT3G17365	locus:505006354	AT3G17365	""	1954	Chr3	5946915	5948868	A. thaliana	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)	""	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	""
AT3G17668	locus:4010713752	ENA	ENHANCER OF ATNSI ACTIVITY	1226	Chr3	6039408	6040633	A. thaliana	DnaJ/Hsp40 cysteine-rich domain superfamily protein;(source:Araport11)	""	DnaJ/Hsp40 cysteine-rich domain superfamily protein	ENA
AT3G17690	locus:2090562	CNGC19	cyclic nucleotide gated channel 19	3528	Chr3	6045002	6048529	A. thaliana	cyclic nucleotide gated channel 19;(source:Araport11)	member of Cyclic nucleotide gated channel family	cyclic nucleotide gated channel 19	ATCNGC19, CNGC19
AT3G17740	locus:2089769	AT3G17740	""	5173	Chr3	6067684	6072856	A. thaliana	hypothetical protein;(source:Araport11)	""	""	""
AT3G18210	locus:2092727	AT3G18210	""	2704	Chr3	6237902	6240605	A. thaliana	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;(source:Araport11)	Belongs to the 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily proteins and contains an oxoglutarate/iron-dependent oxygenase domain (InterPro:IPR005123) of the prolyl 4-hydroxylase, alpha subunit subtype (P4Hc; InterPro:IPR006620), participates in epigenetic repression of flowering genes, works redundantly with ICU11 to repress several members of the MADS-box transcription factors family, during vegetative development via histone modification.	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	CP2
AT3G18370	locus:2095062	ATSYTF	""	5241	Chr3	6305444	6310684	A. thaliana	C2 domain-containing protein;(source:Araport11)	""	C2 domain-containing protein	ATSYTF, NTMC2T3, NTMC2TYPE3, SYTF
AT3G18710	locus:2093974	PUB29	plant U-box 29	1965	Chr3	6434082	6436046	A. thaliana	plant U-box 29;(source:Araport11)	Encodes a protein containing a U-box and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays.	plant U-box 29	ATPUB29, PUB29
AT3G19184	locus:1009023252	AT3G19184	""	1932	Chr3	6637347	6639278	A. thaliana	AP2/B3-like transcriptional factor family protein;(source:Araport11)	""	AP2/B3-like transcriptional factor family protein	""
AT3G19270	locus:2094058	CYP707A4	cytochrome P450, family 707, subfamily A, polypeptide 4	2833	Chr3	6673689	6676521	A. thaliana	cytochrome P450, family 707, subfamily A, polypeptide 4;(source:Araport11)	Encodes a protein with ABA 8'-hydroxylase activity, involved in ABA catabolism. Member of the CYP707A gene family.	cytochrome P450, family 707, subfamily A, polypeptide 4	CYP707A4
AT3G20020	locus:2087540	PRMT6	protein arginine methyltransferase 6	4400	Chr3	6983702	6988101	A. thaliana	protein arginine methyltransferase 6;(source:Araport11)	""	protein arginine methyltransferase 6	ATPRMT6, PRMT6
AT3G20440	locus:2092349	EMB2729	EMBRYO DEFECTIVE 2729	7296	Chr3	7123182	7130477	A. thaliana	Alpha amylase family protein;(source:Araport11)	Encodes BE1, a putative glycoside hydrolase. Involved in organogenesis and somatic embryogenesis by regulating carbohydrate metabolism. Mutation in BE1 has pleotrophic effect on the whole plant development.	Alpha amylase family protein	BE1, EMB2729
AT3G21090	locus:2092960	ABCG15	ATP-binding cassette G15	3811	Chr3	7391286	7395096	A. thaliana	ABC-2 type transporter family protein;(source:Araport11)	""	ABC-2 type transporter family protein	ABCG15
AT3G21630	locus:2089860	CERK1	chitin elicitor receptor kinase 1	3315	Chr3	7615357	7618671	A. thaliana	chitin elicitor receptor kinase 1;(source:Araport11)	LysM receptor-like kinase, based on protein sequence alignment analysis, it has a typical RD signaling domain in its catalytic loop and possesses autophosphorylation activity. Involved in the perception and transduction of the chitin oligosaccharide elicitor. Located in the plasma membrane. CERK1 phosphorylates LIK1, a LLR-RLK that is involved in innate immunity,	chitin elicitor receptor kinase 1	AtCERK1, AtLYK1, CERK1, LYK1, LYSM RLK1
AT3G21740	locus:2093069	APO4	ACCUMULATION OF PHOTOSYSTEM ONE 4	1913	Chr3	7662186	7664098	A. thaliana	APO RNA-binding protein (DUF794);(source:Araport11)	ACCUMULATION OF PHOTOSYSTEM ONE 4	Arabidopsis thaliana protein of unknown function (DUF794)	APO4
AT3G21820	locus:2093059	ATXR2	histone-lysine N-methyltransferase ATXR2	3134	Chr3	7688434	7691567	A. thaliana	histone-lysine N-methyltransferase ATXR2;(source:Araport11)	""	histone-lysine N-methyltransferase ATXR2	ATXR2, SDG36
AT3G22142	locus:4010713767	AT3G22142	""	4555	Chr3	7803492	7808046	A. thaliana	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)	Encodes a Protease inhibitor/seed storage/LTP family protein	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	""
AT3G22400	locus:2087837	LOX5	""	4624	Chr3	7926728	7931351	A. thaliana	PLAT/LH2 domain-containing lipoxygenase family protein;(source:Araport11)	Encodes lipoxygenase5 (LOX5). LOX5 activity in roots facilitates green peach aphid colonization of Arabidopsis foliage by promoting green peach aphid feeding from sieve element and water consumption from xylem.	PLAT/LH2 domain-containing lipoxygenase family protein	ATLOX5, LOX5
AT3G23020	locus:2094573	AT3G23020	""	3121	Chr3	8177002	8180122	A. thaliana	Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)	Encodes a chloroplast nucleoid-localized protein whose absence leads to broadly impaired plastid gene expression and chloroplast development.	Tetratricopeptide repeat (TPR)-like superfamily protein	PPR30
AT3G23260	locus:2086243	AT3G23260	""	1242	Chr3	8313334	8314575	A. thaliana	F-box and associated interaction domains-containing protein;(source:Araport11)	""	F-box and associated interaction domains-containing protein	""
AT3G23280	locus:2086263	XBAT35	XB3 ortholog 5 in Arabidopsis thaliana	3149	Chr3	8321329	8324477	A. thaliana	hypothetical protein;(source:Araport11)	Encodes a ubiquitin ligase that is a novel player in ethylene signaling involved in negatively regulating apical hook curvature, with alternative splicing controlling dual targeting to the nuclear and cytoplasmic compartments.	XB3 ortholog 5 in Arabidopsis thaliana	XBAT35
AT3G24460	locus:2094869	AT3G24460	""	7386	Chr3	8885818	8893203	A. thaliana	Serinc-domain containing serine and sphingolipid biosynthesis protein;(source:Araport11)	""	Serinc-domain containing serine and sphingolipid biosynthesis protein	""
AT3G25220	locus:2090235	FKBP15-1	FK506-binding protein 15 kD-1	2064	Chr3	9182616	9184679	A. thaliana	FK506-binding protein 15 kD-1;(source:Araport11)	immunophilin (FKBP15-1)	FK506-binding protein 15 kD-1	FKBP15-1
AT3G26300	locus:2079251	CYP71B34	cytochrome P450, family 71, subfamily B, polypeptide 34	1965	Chr3	9638954	9640918	A. thaliana	cytochrome P450, family 71, subfamily B, polypeptide 34;(source:Araport11)	putative cytochrome P450	cytochrome P450, family 71, subfamily B, polypeptide 34	CYP71B34
AT3G26618	locus:2088857	ERF1-3	eukaryotic release factor 1-3	2221	Chr3	9788231	9790451	A. thaliana	eukaryotic release factor 1-3;(source:Araport11)	""	eukaryotic release factor 1-3	ERF1-3
AT3G26700	locus:2090797	AT3G26700	""	3093	Chr3	9809582	9812674	A. thaliana	Protein kinase superfamily protein;(source:Araport11)	""	Protein kinase superfamily protein	""
AT3G27170	locus:2095123	CLC-B	chloride channel B	3268	Chr3	10023931	10027198	A. thaliana	chloride channel B;(source:Araport11)	member of Anion channel protein family The mRNA is cell-to-cell mobile.	chloride channel B	ATCLC-B, CLC-B
AT3G28860	locus:2090734	ABCB19	ATP-binding cassette B19	7574	Chr3	10870005	10877578	A. thaliana	ATP binding cassette subfamily B19;(source:Araport11)	Encodes a member of the ATP-binding cassette (ABC) transporter family that is involved in auxin transport and is involved in postembryonic organ separation. Also known as AtMDR11 and PGP19. Possibly regulates auxin-dependent responses by influencing basipetal auxin transport in the root. Acts upstream of phyA in regulating hypocotyl elongation and gravitropic response. Exerts nonredundant, partially overlapping functions with the ABC transporter encoded by AtPGP1.	ATP binding cassette subfamily B19	ABCB19, ATABCB19, ATMDR1, ATMDR11, ATPGP19, MDR1, MDR11, PGP19
AT3G29320	locus:2093787	PHS1	alpha-glucan phosphorylase 1	5008	Chr3	11252807	11257814	A. thaliana	Glycosyl transferase, family 35;(source:Araport11)	Encodes a plastidic alpha-glucan phosphorylase.  In vitro, the enzyme has a preference for maltooligosaccharides, such as maltoheptaose. The mRNA is cell-to-cell mobile.	Glycosyl transferase, family 35	PHS1
AT3G30340	locus:2102881	UMAMIT32	Usually multiple acids move in and out Transporters 32	2641	Chr3	11956458	11959098	A. thaliana	nodulin MtN21 /EamA-like transporter family protein;(source:Araport11)	nodulin MtN21-like transporter family protein	nodulin MtN21 /EamA-like transporter family protein	UMAMIT32
AT3G43590	locus:2079859	AT3G43590	""	3048	Chr3	15509527	15512574	A. thaliana	zinc knuckle (CCHC-type) family protein;(source:Araport11)	""	zinc knuckle (CCHC-type) family protein	""
AT3G44680	locus:2098115	HDA9	histone deacetylase 9	3491	Chr3	16226519	16230009	A. thaliana	histone deacetylase 9;(source:Araport11)	Encodes HDA9 (a RPD3-like histone deacetylase). Functions in promoting the onset of leaf senescence.The hda9 mutant shows enhanced H3K9 acetylation levels,based on immunodetection using H3K9ac antibodies. Negatively controls gene expression in concert with interacting proteins POWERDRESS (PWR), HIGH EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 15 (HOS15), WRKY53, ELONGATED HYPOCOTYL 5 (HY5), ABA INSENSITIVE 4 (ABI4) and EARLY FLOWERING 3 (ELF3). Involved in mutual negative feedback regulation with WRKY53. Mutations lead to a mild early flowering phenotype under SD.	histone deacetylase 9	AtHDA9, AtHDAC9, HDA09, HDA9, HDAC9
AT3G45200	locus:2096890	AT3G45200	""	903	Chr3	16548828	16549730	A. thaliana	hypothetical protein;(source:Araport11)	""	""	""
AT3G45740	locus:2102704	AT3G45740	""	2780	Chr3	16790761	16793540	A. thaliana	hydrolase family protein / HAD-superfamily protein;(source:Araport11)	""	hydrolase family protein / HAD-superfamily protein	""
AT3G47120	locus:2075676	AT3G47120	""	1956	Chr3	17350898	17352853	A. thaliana	RNA recognition motif (RRM)-containing protein;(source:Araport11)	GDS1is a member of the  C3H-type zinc finger family of proteins. Mutants display growth defects due to reduced cell number and size.	RNA recognition motif (RRM)-containing protein	GDS1
AT3G48660	locus:2114550	AT3G48660	""	475	Chr3	18029659	18030133	A. thaliana	transmembrane protein, putative (DUF 3339);(source:Araport11)	""	Protein of unknown function (DUF 3339)	""
AT3G48670	locus:2114560	IDN2	INVOLVED IN DE NOVO 2	3397	Chr3	18030669	18034065	A. thaliana	XH/XS domain-containing protein;(source:Araport11)	Encodes IDN2 (INVOLVED IN DE NOVO 2), a double-stranded RNA-binding protein involved in de novo methylation and small interfering RNA (siRNA)-mediated maintenance methylation. IND2 is a component of the RNA-directed DNA methylation pathway.	XH/XS domain-containing protein	IDN2, RDM12
AT3G48880	locus:2099443	AT3G48880	""	2464	Chr3	18126788	18129251	A. thaliana	RNI-like superfamily protein;(source:Araport11)	Encodes an F-box protein, SNIPER4, that regulates the turnover of MUSE13 and MUSE14, redundant TRAF proteins serving as adaptors in the SCFCRP1 complex to facilitate the turnover of nucleotide-binding domain and leucine-rich repeats (NLR) immune receptors.	RNI-like superfamily protein	SNIPER4
AT3G49645	locus:4515103227	AT3G49645	""	1986	Chr3	18403002	18404987	A. thaliana	FAD-binding protein;(source:Araport11)	""	""	""
AT3G50310	locus:2074835	MAPKKK20	mitogen-activated protein kinase kinase kinase 20	1447	Chr3	18648075	18649521	A. thaliana	mitogen-activated protein kinase kinase kinase 20;(source:Araport11)	Encodes a member of MEKK subfamily. Target promoter of the male germline-specific transcription factor DUO1. Involved in osmotic stress response via regulation of MPK6 activity. It also plays an important role in regulating cell division and cell elongation in the primary root meristematic and elongation areas. Mutants show defects in root microtubule organization.It phosphorylates MPK18 and MKK3.It is a positive regulator of ABA-induced stomatal closure that acts by  phosphorylating MKK5.	mitogen-activated protein kinase kinase kinase 20	AIK1, MAPKKK20, MKKK20
AT3G50470	locus:2098725	HR3	homolog of RPW8 3	1563	Chr3	18728935	18730497	A. thaliana	homolog of RPW8 3;(source:Araport11)	Homolog of RPW8	homolog of RPW8 3	HR3, MLA10
AT3G50800	locus:2077952	AT3G50800	""	922	Chr3	18882112	18883033	A. thaliana	hypothetical protein;(source:Araport11)	PADRE protein.	""	""
AT3G50950	locus:2078012	ZAR1	HOPZ-ACTIVATED RESISTANCE 1	3126	Chr3	18935674	18938799	A. thaliana	HOPZ-ACTIVATED RESISTANCE 1;(source:Araport11)	Encodes a canonical CC-type NLR protein that is required for the recognition of the T3SE HopZ1a as well as several other Hop effectors from the pathogenic bacteria P. syringae.	HOPZ-ACTIVATED RESISTANCE 1	ZAR1
AT3G51040	locus:2080978	RTH	RTE1-homolog	1729	Chr3	18952073	18953801	A. thaliana	RTE1-homolog;(source:Araport11)	Encodes a protein of 231 amino acids with 51% identity to RTE1 over 209 amino acids. Interacts with RTE1 in planta and appears to function in same pathway to positively regulate ethylene signaling.	RTE1-homolog	RTH
AT3G51380	locus:2081775	IQD20	IQ-domain 20	780	Chr3	19074036	19074815	A. thaliana	IQ-domain 20;(source:Araport11)	Ca2+ dependent Calmodulin binding protein.	IQ-domain 20	IQD20
AT3G51590	locus:2081840	LTP12	lipid transfer protein 12	1057	Chr3	19135619	19136675	A. thaliana	lipid transfer protein 12;(source:Araport11)	Encodes a member of the lipid transfer protein family.  Proteins of this family are generally small (~9 kD), basic, expressed abundantly and contain eight Cys residues.  The proteins can bind fatty acids and acylCoA esters and can transfer several different phospholipids.  They are localized to the cell wall.  The LTP12 promoter is active exclusively in the tapetum during the uninucleate microspore and bicellular pollen stages. Predicted to be a member of PR-14 pathogenesis-related protein family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15.	lipid transfer protein 12	AtLtpI-7, LTP12
AT3G52420	locus:2079929	OEP7	outer envelope membrane protein 7	574	Chr3	19429686	19430259	A. thaliana	outer envelope membrane protein 7;(source:Araport11)	encodes a 7 kDa chloroplast outer envelope membrane protein.	outer envelope membrane protein 7	ATOEP7, OEP7
AT3G52640	locus:2083223	AT3G52640	""	5760	Chr3	19514837	19520596	A. thaliana	Zn-dependent exopeptidases superfamily protein;(source:Araport11)	Encodes a gamma-secretase subunit.  Associates with other subunits in intracellular membrane compartments.	Zn-dependent exopeptidases superfamily protein	NCT
AT3G52770	locus:2083283	ZPR3	LITTLE ZIPPER 3	1808	Chr3	19557516	19559323	A. thaliana	binding protein;(source:Araport11)	ZPR3 is a small-leucine zipper containing protein that is involved in the establishment of leaf polarity.	protein binding	ZPR3
AT3G53280	locus:2102003	CYP71B5	cytochrome p450 71b5	1925	Chr3	19755689	19757613	A. thaliana	cytochrome p450 71b5;(source:Araport11)	cytochrome P450 monooxygenase The mRNA is cell-to-cell mobile.	cytochrome p450 71b5	CYP71B5
AT3G54450	locus:1006230253	AT3G54450	""	3566	Chr3	20158440	20162005	A. thaliana	Major facilitator superfamily protein;(source:Araport11)	""	Major facilitator superfamily protein	""
AT3G54500	locus:2096981	AT3G54500	""	3701	Chr3	20175370	20179070	A. thaliana	agglutinin-like protein;(source:Araport11)	Member of a small family (4 proteins) in Arabidopsis that have some overlap in function. LNK2 along with LNK1  functions in the integration of light signaling and circadian clock. It is regulated by  the clock TOC1 complex. Functions as a transcriptional coactivator.	""	LNK2
AT3G55080	locus:2097253	AT3G55080	""	4702	Chr3	20411342	20416043	A. thaliana	SET domain-containing protein;(source:Araport11)	""	SET domain-containing protein	""
AT3G55610	locus:2078911	P5CS2	delta 1-pyrroline-5-carboxylate synthase 2	5276	Chr3	20624020	20629295	A. thaliana	delta 1-pyrroline-5-carboxylate synthase 2;(source:Araport11)	encodes delta 1-pyrroline-5-carboxylate synthetase B. Gene expression is induced by dehydration, high salt and ABA. Knock-out mutations in P5CS2 are embryo-lethal. P5CS2 appears to be present in different cells and/or different subcellular locations from P5CS1 in a tissue-dependent manner.   Mutants are defective in pollen development.	delta 1-pyrroline-5-carboxylate synthase 2	P5CS2
